Passenger_ID,Airline,Origin,Destination,Flight_Date,Age,Class,Travel_Type,Booking_Channel,Payment_Method,Flight_Duration_Min,Distance_KM,Flight_Status,Delay_Minutes,Baggage_Count,Meal_Ordered,Rating,Ticket_Fare,Satisfaction
PNR00811,Air India,Kolkata,Delhi,2024-12-09,28.0,Premium Economy,Personal,Airport Counter,Net Banking,217,764,On Time,0.0,3,Yes,4.0,10035.11,Satisfied
PNR00812,Spicejet,Hyderabad,Mumbai,2025-02-14,35.0,Premium Economy,Business,Travel Agent,Credit Card,87,765,On Time,0.0,0,Yes,4.0,19158.02,Satisfied
PNR00813,Akasa Air,Mumbai,Bangalore,2024-09-01,29.0,Economy,Personal,Airport Counter,Net Banking,181,484,On Time,0.0,3,Yes,1.0,6647.75,Dissatisfied
PNR00814,Vistara,Delhi,Kolkata,2024-03-18,51.0,Economy,Business,Mobile App,Net Banking,81,407,On Time,0.0,0,No,5.0,23200.62,Satisfied
PNR00815,Vistara,Mumbai,Bangalore,2025-10-29,33.0,Premium Economy,Personal,Website,Credit Card,157,922,On Time,0.0,3,No,4.0,14836.89,Satisfied
PNR00816,Indigo,Delhi,Kolkata,2024-03-20,62.0,Premium Economy,Personal,Website,Net Banking,98,539,Delayed,22.0,3,Yes,5.0,8257.12,Satisfied
PNR00817,Indigo,Delhi,Mumbai,2024-09-05,19.0,Premium Economy,Business,Website,Net Banking,170,1417,On Time,0.0,2,No,5.0,34262.62,Satisfied
PNR00818,Air India,Bangalore,Mumbai,2025-05-07,36.0,Economy,Business,Mobile App,Net Banking,141,1222,Delayed,123.0,2,Yes,5.0,13445.76,Satisfied
PNR00819,Indigo,Delhi,Mumbai,2024-08-18,32.0,Economy,Business,Travel Agent,UPI,164,498,On Time,0.0,2,Yes,4.0,24116.82,Satisfied
PNR00820,Akasa Air,Mumbai,Hyderabad,2024-05-26,34.0,Economy,Business,Website,Debit Card,177,974,On Time,0.0,2,Yes,2.0,18264.84,Dissatisfied
PNR00821,Akasa Air,Mumbai,Delhi,2024-01-14,34.0,Economy,Business,Travel Agent,Net Banking,211,1117,On Time,0.0,0,No,3.0,17990.29,Neutral
PNR00822,Akasa Air,Delhi,Kolkata,2024-03-23,55.0,Premium Economy,Personal,Website,UPI,103,1345,On Time,0.0,3,Yes,5.0,6931.48,Satisfied
PNR00823,Akasa Air,Kolkata,Delhi,2025-10-09,43.0,Economy,Personal,Website,Credit Card,67,1767,On Time,0.0,3,No,1.0,18900.83,Dissatisfied
PNR00824,Vistara,Delhi,Mumbai,2024-08-07,62.0,Economy,Personal,Airport Counter,Debit Card,142,406,Delayed,117.0,0,Yes,2.0,22752.76,Dissatisfied
PNR00825,Vistara,Hyderabad,Mumbai,2024-02-08,52.0,Business,Personal,Travel Agent,UPI,110,1327,On Time,0.0,3,Yes,2.0,30686.0,Dissatisfied
PNR00826,Akasa Air,Delhi,Mumbai,2025-01-23,36.0,Economy,Business,Website,Credit Card,148,482,On Time,0.0,3,No,2.0,31745.36,Dissatisfied
PNR00827,Vistara,Delhi,Bangalore,2024-01-14,23.0,Economy,Business,Mobile App,UPI,191,1054,On Time,0.0,1,No,1.0,13810.43,Dissatisfied
PNR00828,Akasa Air,Bangalore,Delhi,2024-03-21,31.0,Premium Economy,Business,Website,Net Banking,77,575,On Time,0.0,3,No,4.0,17930.14,Satisfied
PNR00829,Indigo,Mumbai,Delhi,2025-12-22,53.0,Economy,Personal,Website,Debit Card,175,834,On Time,0.0,2,Yes,1.0,24443.66,Dissatisfied
PNR00830,Indigo,Mumbai,Delhi,2025-08-15,63.0,Premium Economy,Business,Website,UPI,232,1545,On Time,0.0,3,No,5.0,32417.01,Satisfied
PNR00831,Vistara,Delhi,Mumbai,2025-04-08,50.0,Economy,Personal,Website,Debit Card,98,1123,Delayed,37.0,3,No,1.0,16804.15,Dissatisfied
PNR00832,Air India,Bangalore,Mumbai,2024-09-16,61.0,Economy,Personal,Mobile App,Debit Card,217,1155,On Time,0.0,3,No,4.0,14529.81,Satisfied
PNR00833,Air India Express,Delhi,Mumbai,2024-04-29,44.0,Economy,Personal,Website,Debit Card,84,1631,On Time,0.0,3,No,5.0,10873.85,Satisfied
PNR00834,Akasa Air,Mumbai,Bangalore,2024-07-19,34.0,Premium Economy,Personal,Mobile App,Debit Card,158,1119,Delayed,136.0,0,Yes,1.0,20373.63,Dissatisfied
PNR00835,Akasa Air,Delhi,Kolkata,2025-04-01,19.0,Economy,Personal,Mobile App,Debit Card,153,736,Delayed,124.0,3,No,4.0,10639.41,Satisfied
PNR00836,Akasa Air,Hyderabad,Mumbai,2024-02-16,56.0,Economy,Business,Website,Credit Card,95,394,On Time,0.0,3,Yes,5.0,32701.62,Satisfied
PNR00837,Spicejet,Delhi,Bangalore,2024-06-03,38.0,Premium Economy,Personal,Website,UPI,78,926,On Time,0.0,0,No,3.0,28137.96,Neutral
PNR00838,Spicejet,Delhi,Bangalore,2025-07-14,40.0,Economy,Personal,Airport Counter,UPI,225,1626,Delayed,134.0,0,Yes,5.0,5465.46,Satisfied
PNR00839,Indigo,Mumbai,Bangalore,2025-11-15,54.0,Premium Economy,Personal,Website,Net Banking,67,301,On Time,0.0,0,Yes,3.0,28259.1,Neutral
PNR00840,Vistara,Bangalore,Delhi,2025-03-03,62.0,Economy,Personal,Website,Net Banking,142,1064,On Time,0.0,2,No,4.0,26100.92,Satisfied
PNR00841,Air India,Delhi,Kolkata,2024-07-20,37.0,Business,Business,Travel Agent,Credit Card,224,454,Delayed,53.0,1,No,1.0,5188.26,Dissatisfied
PNR00842,Akasa Air,Bangalore,Delhi,2025-12-15,63.0,Economy,Business,Travel Agent,UPI,140,1679,Delayed,108.0,3,No,1.0,4254.98,Dissatisfied
PNR00843,Air India Express,Kolkata,Delhi,2025-03-17,36.0,Business,Business,Mobile App,Debit Card,192,1172,On Time,0.0,1,Yes,2.0,62825.78,Dissatisfied
PNR00844,Air India,Kolkata,Delhi,2025-02-12,37.0,Premium Economy,Business,Airport Counter,Debit Card,136,516,On Time,0.0,2,No,3.0,15347.26,Neutral
PNR00845,Air India Express,Bangalore,Delhi,2025-07-18,19.0,Business,Business,Website,UPI,158,1570,Delayed,148.0,3,Yes,2.0,19627.18,Dissatisfied
PNR00846,Akasa Air,Delhi,Kolkata,2024-11-02,35.0,Business,Business,Airport Counter,Credit Card,231,650,Delayed,57.0,0,Yes,3.0,29485.73,Neutral
PNR00847,Air India Express,Delhi,Bangalore,2024-01-23,50.0,Premium Economy,Business,Mobile App,Debit Card,136,865,On Time,0.0,2,Yes,1.0,12076.48,Dissatisfied
PNR00848,Air India Express,Delhi,Bangalore,2025-04-22,35.0,Economy,Business,Website,Net Banking,119,1189,Delayed,59.0,1,Yes,4.0,11821.41,Satisfied
PNR00849,Akasa Air,Bangalore,Delhi,2024-10-23,47.0,Premium Economy,Personal,Mobile App,Net Banking,153,868,On Time,0.0,3,No,2.0,23723.07,Dissatisfied
PNR00850,Air India,Mumbai,Hyderabad,2025-01-13,37.0,Economy,Business,Travel Agent,Debit Card,227,1732,Delayed,175.0,3,No,3.0,33624.06,Neutral
PNR00851,Air India,Mumbai,Delhi,2024-02-07,31.0,Economy,Business,Travel Agent,Credit Card,197,740,On Time,0.0,0,No,4.0,34919.2,Satisfied
PNR00852,Vistara,Delhi,Mumbai,2025-10-27,46.0,Economy,Personal,Travel Agent,Debit Card,174,695,Delayed,30.0,2,Yes,5.0,34207.16,Satisfied
PNR00853,Air India Express,Mumbai,Hyderabad,2024-08-18,22.0,Economy,Personal,Travel Agent,UPI,176,1725,On Time,0.0,3,Yes,1.0,34000.6,Dissatisfied
PNR00854,Air India,Hyderabad,Mumbai,2024-12-16,51.0,Economy,Business,Airport Counter,UPI,82,897,Delayed,118.0,0,Yes,4.0,29334.32,Satisfied
PNR00855,Indigo,Kolkata,Delhi,2025-12-19,40.0,Economy,Business,Mobile App,Debit Card,223,390,On Time,0.0,0,Yes,5.0,13017.31,Satisfied
PNR00856,Vistara,Mumbai,Hyderabad,2025-05-31,21.0,Economy,Personal,Mobile App,Debit Card,127,422,On Time,0.0,3,Yes,2.0,17318.25,Dissatisfied
PNR00857,Spicejet,Kolkata,Delhi,2024-02-28,55.0,Business,Business,Travel Agent,UPI,155,1585,On Time,0.0,1,No,1.0,4559.8,Dissatisfied
PNR00858,Air India Express,Mumbai,Hyderabad,2025-02-26,62.0,Premium Economy,Business,Website,Credit Card,148,1589,On Time,0.0,0,No,5.0,20977.91,Satisfied
PNR00859,Spicejet,Delhi,Kolkata,2024-06-15,25.0,Premium Economy,Personal,Website,Net Banking,227,865,Delayed,43.0,1,No,1.0,8156.25,Dissatisfied
PNR00860,Vistara,Bangalore,Delhi,2024-03-21,43.0,Economy,Personal,Travel Agent,Credit Card,177,455,On Time,0.0,0,Yes,5.0,4107.04,Satisfied
PNR00861,Vistara,Hyderabad,Mumbai,2025-11-12,25.0,Economy,Business,Website,Net Banking,101,312,On Time,0.0,2,No,2.0,19680.47,Dissatisfied
PNR00862,Spicejet,Bangalore,Delhi,2024-10-05,57.0,Economy,Business,Travel Agent,UPI,118,745,On Time,0.0,0,Yes,1.0,31155.66,Dissatisfied
PNR00863,Spicejet,Hyderabad,Mumbai,2025-06-21,42.0,Economy,Personal,Mobile App,Net Banking,236,1752,On Time,0.0,1,No,2.0,33090.89,Dissatisfied
PNR00864,Akasa Air,Bangalore,Delhi,2024-07-21,21.0,Premium Economy,Personal,Website,Credit Card,144,1353,Delayed,47.0,0,No,2.0,5111.24,Dissatisfied
PNR00865,Akasa Air,Delhi,Bangalore,2025-05-13,34.0,Economy,Personal,Travel Agent,Net Banking,205,740,Delayed,138.0,1,Yes,5.0,30626.46,Satisfied
PNR00866,Akasa Air,Mumbai,Bangalore,2025-05-25,62.0,Economy,Business,Mobile App,Net Banking,169,1695,On Time,0.0,2,No,1.0,12567.35,Dissatisfied
PNR00867,Indigo,Bangalore,Mumbai,2024-12-16,57.0,Economy,Personal,Airport Counter,UPI,218,1281,On Time,0.0,1,No,2.0,13661.17,Dissatisfied
PNR00868,Vistara,Bangalore,Delhi,2024-05-15,51.0,Business,Personal,Airport Counter,Net Banking,80,1635,On Time,0.0,2,Yes,1.0,5076.85,Dissatisfied
PNR00869,Air India Express,Delhi,Bangalore,2025-04-09,59.0,Premium Economy,Business,Travel Agent,UPI,176,1166,On Time,0.0,1,Yes,5.0,30307.34,Satisfied
PNR00870,Air India Express,Bangalore,Mumbai,2024-09-14,53.0,Economy,Business,Travel Agent,Credit Card,117,1139,On Time,0.0,3,Yes,5.0,33793.03,Satisfied
PNR00871,Akasa Air,Mumbai,Hyderabad,2025-07-28,46.0,Business,Personal,Travel Agent,Credit Card,78,1670,Delayed,45.0,3,Yes,1.0,33608.15,Dissatisfied
PNR00872,Akasa Air,Mumbai,Hyderabad,2024-09-20,43.0,Premium Economy,Personal,Mobile App,Net Banking,74,1586,On Time,0.0,3,No,5.0,14870.34,Satisfied
PNR00873,Indigo,Bangalore,Mumbai,2024-09-05,45.0,Premium Economy,Personal,Website,Credit Card,164,993,On Time,0.0,0,No,2.0,11363.87,Dissatisfied
PNR00874,Indigo,Bangalore,Delhi,2025-10-20,58.0,Economy,Business,Website,Credit Card,148,1136,On Time,0.0,0,No,4.0,16543.81,Satisfied
PNR00875,Indigo,Hyderabad,Mumbai,2025-01-15,43.0,Economy,Personal,Mobile App,Credit Card,149,1701,On Time,0.0,2,Yes,1.0,15937.88,Dissatisfied
PNR00876,Air India,Hyderabad,Mumbai,2024-03-21,46.0,Economy,Personal,Airport Counter,Net Banking,143,498,On Time,0.0,3,Yes,1.0,2983.24,Dissatisfied
PNR00877,Spicejet,Mumbai,Hyderabad,2024-12-07,57.0,Economy,Business,Travel Agent,Net Banking,171,641,On Time,0.0,1,Yes,2.0,33540.7,Dissatisfied
PNR00878,Akasa Air,Mumbai,Hyderabad,2025-02-15,29.0,Economy,Business,Website,Credit Card,169,1540,Cancelled,,3,Yes,3.0,22860.08,Neutral
PNR00879,Indigo,Mumbai,Bangalore,2025-05-02,33.0,Premium Economy,Business,Airport Counter,Net Banking,234,1158,On Time,0.0,1,No,4.0,3435.03,Satisfied
PNR00880,Indigo,Kolkata,Delhi,2025-09-09,18.0,Economy,Personal,Website,UPI,79,1397,On Time,0.0,2,No,1.0,3312.99,Dissatisfied
PNR00881,Indigo,Mumbai,Hyderabad,2025-01-04,60.0,Economy,Personal,Mobile App,UPI,148,1764,On Time,0.0,0,Yes,4.0,3945.51,Satisfied
PNR00882,Spicejet,Hyderabad,Mumbai,2024-07-16,36.0,Business,Business,Website,Debit Card,103,1767,Delayed,166.0,3,Yes,2.0,15185.12,Dissatisfied
PNR00883,Akasa Air,Mumbai,Bangalore,2024-09-29,38.0,Business,Personal,Travel Agent,Credit Card,233,1171,Delayed,90.0,0,Yes,2.0,17651.55,Dissatisfied
PNR00884,Air India,Bangalore,Delhi,2024-07-22,22.0,Economy,Personal,Travel Agent,Net Banking,158,1673,Delayed,179.0,1,No,5.0,32301.81,Satisfied
PNR00885,Vistara,Delhi,Kolkata,2025-05-20,39.0,Economy,Personal,Website,UPI,233,1396,On Time,0.0,3,No,3.0,24329.15,Neutral
PNR00886,Indigo,Mumbai,Delhi,2024-11-11,56.0,Economy,Personal,Website,Debit Card,105,705,On Time,0.0,2,Yes,4.0,7894.82,Satisfied
PNR00887,Akasa Air,Mumbai,Bangalore,2024-11-03,19.0,Economy,Business,Website,UPI,192,805,On Time,0.0,2,Yes,5.0,9055.25,Satisfied
PNR00888,Air India Express,Kolkata,Delhi,2025-05-30,51.0,Business,Business,Travel Agent,Debit Card,77,606,On Time,0.0,0,No,1.0,10727.18,Dissatisfied
PNR00889,Vistara,Delhi,Bangalore,2025-05-29,32.0,Economy,Personal,Mobile App,Debit Card,96,797,On Time,0.0,2,No,3.0,15554.94,Neutral
PNR00890,Indigo,Mumbai,Delhi,2024-08-09,22.0,Economy,Personal,Airport Counter,Debit Card,207,891,Delayed,50.0,1,No,5.0,11619.18,Satisfied
PNR00891,Vistara,Delhi,Bangalore,2024-02-05,49.0,Economy,Personal,Website,Credit Card,138,1598,On Time,0.0,1,Yes,1.0,8879.33,Dissatisfied
PNR00892,Indigo,Hyderabad,Mumbai,2024-11-01,33.0,Business,Personal,Travel Agent,Credit Card,117,1531,On Time,0.0,2,No,3.0,10363.56,Neutral
PNR00893,Air India Express,Mumbai,Bangalore,2025-08-27,35.0,Economy,Business,Travel Agent,UPI,239,593,On Time,0.0,0,No,2.0,30303.29,Dissatisfied
PNR00894,Akasa Air,Delhi,Mumbai,2024-09-02,47.0,Economy,Business,Mobile App,Debit Card,147,1243,On Time,0.0,0,No,1.0,19991.32,Dissatisfied
PNR00895,Air India Express,Bangalore,Mumbai,2025-04-30,21.0,Economy,Personal,Airport Counter,Credit Card,63,1328,On Time,0.0,2,Yes,4.0,9080.02,Satisfied
PNR00896,Akasa Air,Delhi,Mumbai,2024-08-23,61.0,Economy,Personal,Website,Net Banking,141,821,Cancelled,,1,Yes,4.0,18133.11,Satisfied
PNR00897,Air India Express,Mumbai,Delhi,2025-06-18,52.0,Economy,Personal,Airport Counter,UPI,165,396,On Time,0.0,3,No,5.0,8741.36,Satisfied
PNR00898,Spicejet,Bangalore,Delhi,2024-04-15,45.0,Economy,Business,Website,UPI,95,715,On Time,0.0,0,No,3.0,4389.35,Neutral
PNR00899,Vistara,Kolkata,Delhi,2024-08-22,32.0,Economy,Business,Website,Credit Card,134,647,Delayed,101.0,0,Yes,2.0,15751.56,Dissatisfied
PNR00900,Indigo,Bangalore,Mumbai,2025-06-13,19.0,Premium Economy,Personal,Airport Counter,Debit Card,136,1566,On Time,0.0,1,No,4.0,10590.15,Satisfied
PNR00901,Air India,Bangalore,Delhi,2025-04-11,60.0,Economy,Personal,Travel Agent,Net Banking,223,1445,Delayed,173.0,1,No,5.0,31057.67,Satisfied
PNR00902,Spicejet,Kolkata,Delhi,2024-04-04,47.0,Economy,Business,Airport Counter,Credit Card,99,483,Delayed,124.0,2,No,4.0,19976.42,Satisfied
PNR00903,Vistara,Delhi,Bangalore,2025-10-07,36.0,Economy,Business,Website,UPI,116,1660,On Time,0.0,2,No,3.0,34793.15,Neutral
PNR00904,Vistara,Bangalore,Mumbai,2024-06-26,46.0,Economy,Personal,Mobile App,Credit Card,180,1146,Delayed,19.0,0,No,2.0,4141.91,Dissatisfied
PNR00905,Air India Express,Bangalore,Mumbai,2024-12-06,20.0,Premium Economy,Business,Website,UPI,112,1453,On Time,0.0,2,Yes,3.0,19212.74,Neutral
PNR00906,Air India Express,Bangalore,Delhi,2024-08-07,30.0,Economy,Business,Website,Debit Card,201,1665,On Time,0.0,3,Yes,5.0,25652.81,Satisfied
PNR00907,Indigo,Mumbai,Hyderabad,2025-11-07,58.0,Economy,Personal,Travel Agent,Net Banking,124,634,On Time,0.0,1,Yes,2.0,13756.81,Dissatisfied
PNR00908,Air India Express,Mumbai,Delhi,2024-01-05,40.0,Premium Economy,Business,Airport Counter,Debit Card,93,1468,On Time,0.0,2,Yes,1.0,6192.6,Dissatisfied
PNR00909,Akasa Air,Delhi,Mumbai,2025-09-16,44.0,Business,Business,Website,Debit Card,91,1600,Delayed,43.0,3,No,5.0,52421.12,Satisfied
PNR00910,Air India Express,Mumbai,Bangalore,2024-07-25,30.0,Economy,Business,Mobile App,UPI,233,1588,On Time,0.0,3,No,1.0,33466.13,Dissatisfied
PNR00911,Air India,Mumbai,Bangalore,2024-11-02,32.0,Economy,Business,Airport Counter,Net Banking,169,307,Delayed,15.0,2,Yes,3.0,5882.47,Neutral
PNR00912,Vistara,Mumbai,Bangalore,2025-01-04,45.0,Economy,Personal,Airport Counter,Net Banking,156,1659,On Time,0.0,0,No,1.0,19686.17,Dissatisfied
PNR00913,Spicejet,Delhi,Bangalore,2024-05-28,53.0,Economy,Business,Airport Counter,Credit Card,170,606,Delayed,85.0,1,No,1.0,27708.78,Dissatisfied
PNR00914,Vistara,Mumbai,Bangalore,2025-12-02,59.0,Economy,Business,Website,Debit Card,65,305,On Time,0.0,1,No,4.0,9526.13,Satisfied
PNR00915,Akasa Air,Delhi,Bangalore,2024-10-31,49.0,Economy,Personal,Airport Counter,Credit Card,93,1428,On Time,0.0,2,Yes,2.0,10286.83,Dissatisfied
PNR00916,Spicejet,Delhi,Mumbai,2025-12-08,62.0,Economy,Personal,Website,Debit Card,223,1499,On Time,0.0,1,No,1.0,9284.24,Dissatisfied
PNR00917,Indigo,Mumbai,Delhi,2024-07-01,41.0,Economy,Personal,Mobile App,UPI,135,1333,Cancelled,,0,Yes,3.0,8981.81,Neutral
PNR00918,Air India Express,Delhi,Bangalore,2024-09-02,56.0,Economy,Business,Mobile App,Debit Card,149,1331,On Time,0.0,0,No,4.0,13928.14,Satisfied
PNR00919,Air India Express,Delhi,Bangalore,2025-01-19,25.0,Economy,Business,Airport Counter,Net Banking,106,1056,On Time,0.0,0,No,2.0,31803.74,Dissatisfied
PNR00920,Akasa Air,Hyderabad,Mumbai,2024-12-14,42.0,Economy,Business,Travel Agent,Debit Card,186,711,On Time,0.0,3,No,3.0,4349.3,Neutral
PNR00921,Spicejet,Delhi,Mumbai,2025-01-16,57.0,Economy,Personal,Airport Counter,Net Banking,62,1512,On Time,0.0,1,No,3.0,2836.82,Neutral
PNR00922,Indigo,Mumbai,Delhi,2025-06-24,18.0,Economy,Business,Mobile App,Debit Card,104,1006,On Time,0.0,2,Yes,5.0,21620.0,Satisfied
PNR00923,Vistara,Bangalore,Delhi,2025-09-20,60.0,Economy,Personal,Mobile App,UPI,208,1286,Cancelled,,0,No,5.0,3308.47,Satisfied
PNR00924,Vistara,Delhi,Kolkata,2025-08-03,25.0,Premium Economy,Business,Website,Debit Card,89,926,Delayed,64.0,3,No,5.0,39374.59,Satisfied
PNR00925,Akasa Air,Mumbai,Hyderabad,2024-01-13,64.0,Economy,Business,Website,Credit Card,181,443,On Time,0.0,2,No,3.0,27380.32,Neutral
PNR00926,Indigo,Delhi,Mumbai,2024-10-02,63.0,Economy,Business,Website,Net Banking,155,1617,On Time,0.0,2,No,3.0,21599.24,Neutral
PNR00927,Spicejet,Delhi,Mumbai,2025-10-24,57.0,Economy,Personal,Website,Net Banking,123,1460,On Time,0.0,3,No,2.0,23466.96,Dissatisfied
PNR00928,Akasa Air,Bangalore,Mumbai,2025-07-14,42.0,Premium Economy,Business,Website,UPI,195,1287,On Time,0.0,3,No,1.0,33404.74,Dissatisfied
PNR00929,Air India,Bangalore,Mumbai,2024-02-22,32.0,Premium Economy,Personal,Website,Net Banking,150,1404,On Time,0.0,0,No,3.0,20260.97,Neutral
PNR00930,Vistara,Mumbai,Delhi,2025-12-18,31.0,Economy,Personal,Airport Counter,Credit Card,105,1102,On Time,0.0,1,No,2.0,8292.58,Dissatisfied
PNR00931,Vistara,Kolkata,Delhi,2024-12-25,27.0,Business,Business,Airport Counter,UPI,135,827,On Time,0.0,0,Yes,5.0,27476.51,Satisfied
PNR00932,Air India,Bangalore,Mumbai,2025-11-21,32.0,Economy,Business,Travel Agent,UPI,150,755,Delayed,67.0,2,Yes,4.0,27149.81,Satisfied
PNR00933,Akasa Air,Mumbai,Bangalore,2025-09-02,32.0,Economy,Personal,Website,Debit Card,234,337,On Time,0.0,3,Yes,2.0,16612.1,Dissatisfied
PNR00934,Air India Express,Bangalore,Mumbai,2024-02-15,31.0,Premium Economy,Personal,Mobile App,UPI,222,1608,Delayed,27.0,1,No,5.0,16641.13,Satisfied
PNR00935,Spicejet,Bangalore,Mumbai,2025-04-28,42.0,Economy,Business,Website,UPI,218,1610,Cancelled,,1,No,4.0,6618.45,Satisfied
PNR00936,Indigo,Mumbai,Bangalore,2024-05-27,40.0,Business,Personal,Mobile App,Credit Card,184,1432,On Time,0.0,3,No,2.0,15724.79,Dissatisfied
PNR00937,Akasa Air,Delhi,Kolkata,2024-10-23,24.0,Premium Economy,Business,Travel Agent,Credit Card,69,745,On Time,0.0,3,No,1.0,17652.53,Dissatisfied
PNR00938,Indigo,Delhi,Bangalore,2024-11-30,20.0,Premium Economy,Business,Mobile App,Credit Card,144,607,On Time,0.0,3,Yes,4.0,15868.8,Satisfied
PNR00939,Air India,Mumbai,Hyderabad,2025-09-16,62.0,Business,Business,Website,Debit Card,124,1569,Delayed,95.0,2,Yes,3.0,41534.51,Neutral
PNR00940,Vistara,Mumbai,Hyderabad,2024-03-19,42.0,Economy,Business,Mobile App,Net Banking,237,1141,On Time,0.0,3,Yes,4.0,31915.36,Satisfied
PNR00941,Air India,Bangalore,Mumbai,2024-10-10,56.0,Economy,Personal,Website,UPI,148,843,On Time,0.0,1,Yes,3.0,4404.2,Neutral
PNR00942,Vistara,Delhi,Kolkata,2024-11-11,32.0,Economy,Personal,Travel Agent,Credit Card,101,671,Delayed,24.0,3,Yes,5.0,21244.73,Satisfied
PNR00943,Air India Express,Mumbai,Bangalore,2024-11-03,51.0,Premium Economy,Business,Airport Counter,UPI,197,521,Cancelled,,0,No,2.0,16557.77,Dissatisfied
PNR00944,Akasa Air,Mumbai,Bangalore,2025-02-05,50.0,Business,Business,Airport Counter,Net Banking,137,577,On Time,0.0,2,No,2.0,56177.05,Dissatisfied
PNR00945,Air India,Kolkata,Delhi,2024-10-05,58.0,Business,Business,Mobile App,Debit Card,230,1325,On Time,0.0,2,No,5.0,45995.45,Satisfied
PNR00946,Air India,Kolkata,Delhi,2025-04-15,53.0,Economy,Business,Mobile App,Debit Card,104,827,On Time,0.0,2,No,1.0,9002.17,Dissatisfied
PNR00947,Indigo,Bangalore,Mumbai,2025-06-03,23.0,Economy,Business,Mobile App,Net Banking,232,1357,On Time,0.0,3,No,2.0,17190.93,Dissatisfied
PNR00948,Indigo,Kolkata,Delhi,2024-01-12,64.0,Economy,Business,Website,Debit Card,188,733,Cancelled,,3,No,1.0,28897.79,Dissatisfied
PNR00949,Akasa Air,Mumbai,Hyderabad,2025-06-10,26.0,Economy,Business,Website,Credit Card,96,477,On Time,0.0,2,Yes,4.0,6106.08,Satisfied
PNR00950,Indigo,Mumbai,Bangalore,2025-05-06,18.0,Premium Economy,Business,Mobile App,Net Banking,74,1370,On Time,0.0,3,No,3.0,7983.95,Neutral
PNR00951,Spicejet,Delhi,Mumbai,2024-06-04,31.0,Business,Personal,Mobile App,UPI,89,1413,On Time,0.0,1,Yes,4.0,35244.66,Satisfied
PNR00952,Spicejet,Delhi,Bangalore,2024-05-29,62.0,Economy,Personal,Travel Agent,Debit Card,131,1594,On Time,0.0,1,Yes,5.0,15013.84,Satisfied
PNR00953,Air India,Delhi,Mumbai,2024-09-25,44.0,Economy,Business,Website,Credit Card,214,1396,Delayed,169.0,1,Yes,1.0,14272.42,Dissatisfied
PNR00954,Akasa Air,Hyderabad,Mumbai,2024-11-15,56.0,Business,Business,Mobile App,UPI,177,1258,On Time,0.0,3,Yes,5.0,31315.06,Satisfied
PNR00955,Indigo,Mumbai,Delhi,2025-02-15,53.0,Business,Personal,Travel Agent,UPI,203,827,On Time,0.0,1,Yes,4.0,45122.24,Satisfied
PNR00956,Air India Express,Kolkata,Delhi,2024-02-01,34.0,Economy,Personal,Airport Counter,Debit Card,195,417,On Time,0.0,2,No,1.0,3037.46,Dissatisfied
PNR00957,Vistara,Delhi,Kolkata,2024-12-04,27.0,Business,Personal,Mobile App,Credit Card,232,378,Cancelled,,1,No,1.0,21979.98,Dissatisfied
PNR00958,Air India Express,Delhi,Bangalore,2025-01-14,58.0,Economy,Personal,Travel Agent,Credit Card,85,913,On Time,0.0,0,Yes,1.0,34748.08,Dissatisfied
PNR00959,Indigo,Delhi,Mumbai,2024-09-02,31.0,Economy,Business,Website,Debit Card,140,1582,On Time,0.0,1,Yes,5.0,28919.41,Satisfied
PNR00960,Akasa Air,Kolkata,Delhi,2024-01-25,61.0,Economy,Personal,Website,Credit Card,196,1426,Delayed,35.0,3,Yes,5.0,17588.66,Satisfied
PNR00961,Air India Express,Mumbai,Hyderabad,2024-10-09,60.0,Business,Personal,Travel Agent,Debit Card,153,412,On Time,0.0,3,No,1.0,39542.24,Dissatisfied
PNR00962,Air India Express,Mumbai,Bangalore,2024-06-04,34.0,Economy,Business,Mobile App,UPI,73,461,On Time,0.0,0,Yes,4.0,7839.68,Satisfied
PNR00963,Indigo,Mumbai,Bangalore,2024-06-28,37.0,Economy,Business,Travel Agent,Debit Card,77,1504,On Time,0.0,2,No,4.0,15739.03,Satisfied
PNR00964,Spicejet,Delhi,Bangalore,2024-01-21,35.0,Economy,Personal,Travel Agent,Credit Card,78,559,On Time,0.0,2,No,1.0,12492.52,Dissatisfied
PNR00965,Vistara,Bangalore,Mumbai,2024-06-16,18.0,Economy,Business,Website,Net Banking,140,832,Delayed,117.0,0,Yes,5.0,9507.29,Satisfied
PNR00966,Air India,Mumbai,Delhi,2025-10-19,33.0,Economy,Personal,Mobile App,UPI,113,1450,On Time,0.0,0,No,1.0,23106.64,Dissatisfied
PNR00967,Air India,Delhi,Mumbai,2025-05-22,44.0,Economy,Business,Website,Net Banking,140,662,On Time,0.0,2,Yes,5.0,3880.56,Satisfied
PNR00968,Spicejet,Kolkata,Delhi,2024-12-29,39.0,Economy,Personal,Travel Agent,Net Banking,82,617,On Time,0.0,3,No,4.0,21315.44,Satisfied
PNR00969,Akasa Air,Delhi,Kolkata,2025-10-18,62.0,Premium Economy,Personal,Mobile App,Net Banking,159,1337,On Time,0.0,1,No,5.0,18407.98,Satisfied
PNR00970,Air India,Hyderabad,Mumbai,2025-11-16,40.0,Economy,Business,Website,Net Banking,152,559,On Time,0.0,3,No,4.0,7754.35,Satisfied
